"year","treatment","sheet","row","column","cell","text"
"2019","AWD","Yield+product","11","3","C11","25"
"2019","AWD","Yield+product","11","4","D11","10.0"
"2019","AWD","Yield+product","11","5","E11","-"
"2019","AWD","Yield+product","11","6","F11","779"
"2019","AWD","Yield+product","11","7","G11","101"
"2019","AWD","Yield+product","11","8","H11","28.06"
"2019","AWD","Yield+product","11","9","I11","0.48"
"2019","AWD","Yield+product","11","10","J11","13.1"
"2019","AWD","Yield+product","11","11","K11","71.5"
"2019","AWD","Yield+product","11","12","L11","62.7"
"2019","AWD","Yield+product","11","13","M11","1.24"
"2019","AWD","Yield+product","11","14","N11","0.32"
"2019","AWD","Yield+product","11","21","U11","1.09"
"2019","AWD","Yield+product","11","22","V11","0.98"
"2019","AWD","Yield+product","12","3","C12","26"
"2019","AWD","Yield+product","12","4","D12","7.8"
"2019","AWD","Yield+product","12","5","E12","-"
"2019","AWD","Yield+product","12","6","F12","563"
"2019","AWD","Yield+product","12","7","G12","83"
"2019","AWD","Yield+product","12","8","H12","29.52"
"2019","AWD","Yield+product","12","9","I12","0.57"
"2019","AWD","Yield+product","12","10","J12","7.0"
"2019","AWD","Yield+product","12","11","K12","72.3"
"2019","AWD","Yield+product","12","12","L12","58.7"
"2019","AWD","Yield+product","12","13","M12","0.20"
"2019","AWD","Yield+product","12","14","N12","0.08"
"2019","AWD","Yield+product","12","21","U12","1.32"
"2019","AWD","Yield+product","12","22","V12","0.73"
"2019","AWD","Yield+product","13","3","C13","27"
"2019","AWD","Yield+product","13","4","D13","10.3"
"2019","AWD","Yield+product","13","5","E13","-"
"2019","AWD","Yield+product","13","6","F13","745"
"2019","AWD","Yield+product","13","7","G13","87"
"2019","AWD","Yield+product","13","8","H13","28.74"
"2019","AWD","Yield+product","13","9","I13","0.56"
"2019","AWD","Yield+product","13","10","J13","14.1"
"2019","AWD","Yield+product","13","11","K13","71.5"
"2019","AWD","Yield+product","13","12","L13","62.8"
"2019","AWD","Yield+product","13","13","M13","1.28"
"2019","AWD","Yield+product","13","14","N13","0.32"
"2019","AWD","Yield+product","13","21","U13","1.46"
"2019","AWD","Yield+product","13","22","V13","0.77"
"2019","AWD","Yield+product","14","3","C14","28"
"2019","AWD","Yield+product","14","4","D14","11.1"
"2019","AWD","Yield+product","14","5","E14","-"
"2019","AWD","Yield+product","14","6","F14","865"
"2019","AWD","Yield+product","14","7","G14","98"
"2019","AWD","Yield+product","14","8","H14","28.44"
"2019","AWD","Yield+product","14","9","I14","0.53"
"2019","AWD","Yield+product","14","10","J14","16.4"
"2019","AWD","Yield+product","14","11","K14","71.7"
"2019","AWD","Yield+product","14","12","L14","62.8"
"2019","AWD","Yield+product","14","13","M14","1.28"
"2019","AWD","Yield+product","14","14","N14","0.2"
"2019","AWD","Yield+product","14","15","O14","125"
"2019","AWD","Yield+product","14","16","P14","51"
"2019","AWD","Yield+product","14","17","Q14","<0,5"
"2019","AWD","Yield+product","14","18","R14","4"
"2019","AWD","Yield+product","14","19","S14","174"
"2019","AWD","Yield+product","14","20","T14","19"
"2019","AWD","Yield+product","14","21","U14","1.03"
"2019","AWD","Yield+product","14","22","V14","0.60"
"2019","AWD","Yield+product","15","3","C15","29"
"2019","AWD","Yield+product","15","4","D15","10.6"
"2019","AWD","Yield+product","15","5","E15","-"
"2019","AWD","Yield+product","15","6","F15","852"
"2019","AWD","Yield+product","15","7","G15","106"
"2019","AWD","Yield+product","15","8","H15","28.19"
"2019","AWD","Yield+product","15","9","I15","0.49"
"2019","AWD","Yield+product","15","10","J15","20.1"
"2019","AWD","Yield+product","15","11","K15","71.5"
"2019","AWD","Yield+product","15","12","L15","64.3"
"2019","AWD","Yield+product","15","13","M15","1.36"
"2019","AWD","Yield+product","15","14","N15","0.36"
"2019","AWD","Yield+product","15","21","U15","1.31"
"2019","AWD","Yield+product","15","22","V15","0.92"
"2019","DFL","Groundwater","1","1","A1","GROUNDWATER"
"2019","DFL","Groundwater","1","3","C1","NOTE: Groundwater quality sampling was conducted during 7 sampling events: (1) in piezometrs P2, P5, P6 and P7; (2 and 3) in all piezometers from P1 tp P7; (4,5,6,7)in piezometers P2, P5, P6 and P7."
"2019","DFL","Groundwater","2","1","A2","Date"
"2019","DFL","Groundwater","2","2","B2","Days after sowing"
"2019","DFL","Groundwater","2","3","C2","Depth (cm) PIEZOMETER P3
"
"2019","DFL","Groundwater","2","4","D2","Depth (cm) PIEZOMETER P4
"
"2019","DFL","Groundwater","2","5","E2","Depth (cm) PIEZOMETER P7
"
"2019","DFL","Groundwater","2","6","F2","Salinity (dS/m)
"
"2019","DFL","Groundwater","2","7","G2","Salinity (dS/m)
"
"2019","DFL","Groundwater","2","8","H2","Salinity (dS/m)
"
"2019","DFL","Groundwater","2","9","I2","N-NO3 (mg/l) PIEZOMETER P3
"
"2019","DFL","Groundwater","2","10","J2","N-NO3 (mg/l) PIEZOMETER P4
"
"2019","DFL","Groundwater","2","11","K2","N-NO3 (mg/l) PIEZOMETER P7
"
"2019","DFL","Groundwater","2","12","L2","N-NO2 (mg/l) PIEZOMETER
P3"
"2019","DFL","Groundwater","2","13","M2","N-NO2 (mg/l)
PIEZOMETER P4"
"2019","DFL","Groundwater","2","14","N2","N-NO2 (mg/l)
PIEZOMETER P7"
"2019","DFL","Groundwater","2","15","O2","N-UREA (mg/l) PIEZOMETER 3"
"2019","DFL","Groundwater","2","16","P2","N-UREA (mg/l) PIEZOMETER 4"
"2019","DFL","Groundwater","2","17","Q2","N-UREA (mg/l) PIEZOMETER 7"
"2019","DFL","Groundwater","2","18","R2","N-NH3 (mg/l)
PIEZOMETER P3"
"2019","DFL","Groundwater","2","19","S2","N-NH3 (mg/l)
PIEZOMETER P4"
"2019","DFL","Groundwater","2","20","T2","N-NH3 (mg/l) PIEZOMETER
P7"
"2019","DFL","Groundwater","2","21","U2","N-TOT (mg/l) PIEZOMETER
P3"
"2019","DFL","Groundwater","2","22","V2","N-TOT (mg/l) PIEZOMETER
P4"
"2019","DFL","Groundwater","2","23","W2","N-TOT (mg/l) PIEZOMETER
P7"
"2019","DFL","Groundwater","2","24","X2"," P-PO4 (mg/l) PIEZOMETER 3"
"2019","DFL","Groundwater","2","25","Y2","P-PO4 (mg/l) PIEZOMETER 4"
"2019","DFL","Groundwater","2","26","Z2","P-PO4 (mg/l) PIEZOMETER 7"
"2019","DFL","Groundwater","2","27","AA2","K (mg/l) PIEZOMETER 3"
"2019","DFL","Groundwater","2","28","AB2","K (mg/l) PIEZOMETER 4"
"2019","DFL","Groundwater","2","29","AC2","K (mg/l) PIEZOMETER 7"
"2019","DFL","Groundwater","2","30","AD2","Arsenic (mg/L)
"
"2019","DFL","Groundwater","2","31","AE2","Arsenic (mg/L)
"
"2019","DFL","Groundwater","2","32","AF2","Arsenic (mg/L)
"
"2019","DFL","Groundwater","2","33","AG2","Cadmium (mg/L)
"
"2019","DFL","Groundwater","2","34","AH2","Cadmium (mg/L)
"
"2019","DFL","Groundwater","2","35","AI2","Cadmium (mg/L)
"
"2019","DFL","Groundwater","2","36","AJ2","Pesticides content: MCPA (µg/L)  PIEZOMETER P3
"
"2019","DFL","Groundwater","2","37","AK2","Pesticides content: MCPA (µg/L) PIEZOMETER P4
"
"2019","DFL","Groundwater","2","38","AL2","Pesticides content: MCPA (µg/L) PIEZOMETER P7
"
"2019","DFL","Groundwater","2","39","AM2","Pesticides content: Clomazone  (µg/L)  PIEZOMETER P3
"
"2019","DFL","Groundwater","2","40","AN2","Pesticides content: Clomazone  (µg/L) PIEZOMETER P4
"
"2019","DFL","Groundwater","2","41","AO2","Pesticides content: Clomazone (µg/L) PIEZOMETER P7
"
"2019","DFL","Groundwater","3","1","A3","4/29/2019"
"2019","DFL","Groundwater","3","2","B3","-1"
"2019","DFL","Groundwater","3","11","K3","< LOQ"
"2019","DFL","Groundwater","3","14","N3","< LOQ"
"2019","DFL","Groundwater","3","17","Q3","< LOQ"
"2019","DFL","Groundwater","3","20","T3","0.05"
"2019","DFL","Groundwater","3","23","W3","10.29"
"2019","DFL","Groundwater","3","26","Z3","0.06"
"2019","DFL","Groundwater","3","29","AC3","< LOQ"
"2019","DFL","Groundwater","3","38","AL3","<LOD"
"2019","DFL","Groundwater","3","41","AO3","<LOD"
"2019","DFL","Groundwater","4","1","A4","4/30/2019"
"2019","DFL","Groundwater","4","2","B4","0"
"2019","DFL","Groundwater","4","3","C4","214.9"
"2019","DFL","Groundwater","4","4","D4","208.3"
"2019","DFL","Groundwater","4","5","E4","213.8"
"2019","DFL","Groundwater","5","1","A5","5/1/2019"
"2019","DFL","Groundwater","5","2","B5","1"
"2019","DFL","Groundwater","5","3","C5","214.5"
"2019","DFL","Groundwater","5","4","D5","208.5"
"2019","DFL","Groundwater","5","5","E5","213.6"
"2019","DFL","Groundwater","6","1","A6","5/2/2019"
"2019","DFL","Groundwater","6","2","B6","2"
"2019","DFL","Groundwater","6","3","C6","214.1"
"2019","DFL","Groundwater","6","4","D6","208.2"
"2019","DFL","Groundwater","6","5","E6","213.1"
"2019","DFL","Groundwater","7","1","A7","5/3/2019"
"2019","DFL","Groundwater","7","2","B7","3"
"2019","DFL","Groundwater","7","3","C7","213.6"
"2019","DFL","Groundwater","7","4","D7","207.7"
"2019","DFL","Groundwater","7","5","E7","212.1"
"2019","DFL","Groundwater","8","1","A8","5/4/2019"
"2019","DFL","Groundwater","8","2","B8","4"
"2019","DFL","Groundwater","8","3","C8","213.2"
"2019","DFL","Groundwater","8","4","D8","205.9"
"2019","DFL","Groundwater","8","5","E8","211.2"
"2019","DFL","Groundwater","9","1","A9","5/5/2019"
"2019","DFL","Groundwater","9","2","B9","5"
"2019","DFL","Groundwater","9","3","C9","212.6"
"2019","DFL","Groundwater","9","4","D9","205.1"
"2019","DFL","Groundwater","9","5","E9","210.6"
"2019","DFL","Groundwater","10","1","A10","5/6/2019"
"2019","DFL","Groundwater","10","2","B10","6"
"2019","DFL","Groundwater","10","3","C10","212.2"
"2019","DFL","Groundwater","10","4","D10","205.2"
"2019","DFL","Groundwater","10","5","E10","210.0"
"2019","DFL","Groundwater","11","1","A11","5/7/2019"
"2019","DFL","Groundwater","11","2","B11","7"
"2019","DFL","Groundwater","11","3","C11","211.8"
"2019","DFL","Groundwater","11","4","D11","205.5"
"2019","DFL","Groundwater","11","5","E11","209.8"
"2019","DFL","Groundwater","12","1","A12","5/8/2019"
"2019","DFL","Groundwater","12","2","B12","8"
"2019","DFL","Groundwater","12","3","C12","211.3"
"2019","DFL","Groundwater","12","4","D12","204.4"
"2019","DFL","Groundwater","12","5","E12","208.7"
"2019","DFL","Groundwater","13","1","A13","5/9/2019"
"2019","DFL","Groundwater","13","2","B13","9"
"2019","DFL","Groundwater","13","3","C13","210.0"
"2019","DFL","Groundwater","13","4","D13","201.4"
"2019","DFL","Groundwater","13","5","E13","207.2"
"2019","DFL","Groundwater","14","1","A14","5/10/2019"
"2019","DFL","Groundwater","14","2","B14","10"
"2019","DFL","Groundwater","14","3","C14","199.6"
"2019","DFL","Groundwater","14","4","D14","200.2"
"2019","DFL","Groundwater","14","5","E14","206.4"
"2019","DFL","Groundwater","14","9","I14","1.390"
"2019","DFL","Groundwater","14","10","J14","0.345"
"2019","DFL","Groundwater","14","11","K14","2.95"
"2019","DFL","Groundwater","14","12","L14","0.157"
"2019","DFL","Groundwater","14","13","M14","0.276"
"2019","DFL","Groundwater","14","14","N14","0.15"
"2019","DFL","Groundwater","14","15","O14","< LOQ"
"2019","DFL","Groundwater","14","16","P14","< LOQ"
"2019","DFL","Groundwater","14","17","Q14","< LOQ"
"2019","DFL","Groundwater","14","18","R14","0.077"
"2019","DFL","Groundwater","14","19","S14","0.179"
"2019","DFL","Groundwater","14","20","T14","0.10"
"2019","DFL","Groundwater","14","21","U14","9.650"
"2019","DFL","Groundwater","14","22","V14","7.022"
"2019","DFL","Groundwater","14","23","W14","10.47"
"2019","DFL","Groundwater","14","24","X14","0.299"
"2019","DFL","Groundwater","14","25","Y14","0.321"
"2019","DFL","Groundwater","14","26","Z14","0.22"
"2019","DFL","Groundwater","14","27","AA14","10.400"
"2019","DFL","Groundwater","14","28","AB14","< LOQ"
"2019","DFL","Groundwater","14","29","AC14","5.03"
"2019","DFL","Groundwater","14","36","AJ14","<LOD"
"2019","DFL","Groundwater","14","37","AK14","7.2043E-06"
"2019","DFL","Groundwater","14","38","AL14","<LOD"
"2019","DFL","Groundwater","14","39","AM14","<LOD"
"2019","DFL","Groundwater","14","40","AN14","6.67481E-06"
"2019","DFL","Groundwater","14","41","AO14","<LOD"
"2019","DFL","Groundwater","15","1","A15","5/11/2019"
"2019","DFL","Groundwater","15","2","B15","11"
"2019","DFL","Groundwater","15","3","C15","191.5"
"2019","DFL","Groundwater","15","4","D15","199.2"
"2019","DFL","Groundwater","15","5","E15","205.2"
"2019","DFL","Irrig","1","1","A1","IRRIGATION"
"2019","DFL","Irrig","2","1","A2","Date"
"2019","DFL","Irrig","2","2","B2","Days after sowing"
"2019","DFL","Irrig","2","3","C2","Irrig inflow (mm)
"
"2019","DFL","Irrig","2","4","D2","Irrig inflow (mm)
"
"2019","DFL","Irrig","2","5","E2","Irrig water salinity (dS/m)"
"2019","DFL","Irrig","2","6","F2","Irrig water ponding water level in the field (mm)"
"2019","DFL","Irrig","2","7","G2","Sampling point for nutrients (N, P, K) and pesticides (MCPA, Clomazone) analysis                                                                                                                                                                                                                                                              E(in): irrigation inlet                                                                                                                                                                                                                                                                                                  U(out): irrigation outlet"
"2019","DFL","Irrig","2","8","H2","Arsenic (mg/L)"
"2019","DFL","Irrig","2","9","I2","Cadmium (mg/L)"
"2019","DFL","Irrig","2","10","J2","N-NO3 (mg/l)"
"2019","DFL","Irrig","2","11","K2","N-NO2 (mg/l)"
"2019","DFL","Irrig","2","12","L2","N-UREA (mg/l)"
"2019","DFL","Irrig","2","13","M2","N-NH3 (mg/l)"
"2019","DFL","Irrig","2","14","N2","N-TOT (mg/l)"
"2019","DFL","Irrig","2","15","O2","P-PO4 (mg/l)"
"2019","DFL","Irrig","2","16","P2","K (mg/l)"
"2019","DFL","Irrig","2","17","Q2","Pesticides content: MCPA (µg/L)"
"2019","DFL","Irrig","2","18","R2","Pesticides content: Clomazone (µg/L)"
"2019","DFL","Irrig","3","1","A3","4/30/2019"
"2019","DFL","Irrig","3","2","B3","0"
"2019","DFL","Irrig","3","3","C3","0.00"
"2019","DFL","Irrig","3","4","D3","0.00"
"2019","DFL","Irrig","3","6","F3","0.00"
"2019","DFL","Irrig","4","1","A4","5/1/2019"
"2019","DFL","Irrig","4","2","B4","1"
"2019","DFL","Irrig","4","3","C4","0.00"
"2019","DFL","Irrig","4","4","D4","0.00"
"2019","DFL","Irrig","4","6","F4","0.00"
"2019","DFL","Irrig","5","1","A5","5/2/2019"
"2019","DFL","Irrig","5","2","B5","2"
"2019","DFL","Irrig","5","3","C5","0.00"
"2019","DFL","Irrig","5","4","D5","0.00"
"2019","DFL","Irrig","5","6","F5","0.00"
"2019","DFL","Irrig","6","1","A6","5/3/2019"
"2019","DFL","Irrig","6","2","B6","3"
"2019","DFL","Irrig","6","3","C6","0.00"
"2019","DFL","Irrig","6","4","D6","0.00"
"2019","DFL","Irrig","6","6","F6","0.00"
"2019","DFL","Irrig","7","1","A7","5/4/2019"
"2019","DFL","Irrig","7","2","B7","4"
"2019","DFL","Irrig","7","3","C7","0.00"
"2019","DFL","Irrig","7","4","D7","0.00"
"2019","DFL","Irrig","7","6","F7","0.00"
"2019","DFL","Irrig","8","1","A8","5/5/2019"
"2019","DFL","Irrig","8","2","B8","5"
"2019","DFL","Irrig","8","3","C8","0.00"
"2019","DFL","Irrig","8","4","D8","0.00"
"2019","DFL","Irrig","8","6","F8","0.00"
"2019","DFL","Irrig","9","1","A9","5/6/2019"
"2019","DFL","Irrig","9","2","B9","6"
"2019","DFL","Irrig","9","3","C9","0.00"
"2019","DFL","Irrig","9","4","D9","0.00"
"2019","DFL","Irrig","9","6","F9","0.00"
"2019","DFL","Irrig","10","1","A10","5/7/2019"
"2019","DFL","Irrig","10","2","B10","7"
"2019","DFL","Irrig","10","3","C10","0.00"
"2019","DFL","Irrig","10","4","D10","0.00"
"2019","DFL","Irrig","10","6","F10","0.00"
"2019","DFL","Irrig","11","1","A11","5/8/2019"
"2019","DFL","Irrig","11","2","B11","8"
"2019","DFL","Irrig","11","3","C11","0.00"
"2019","DFL","Irrig","11","4","D11","0.00"
"2019","DFL","Irrig","11","6","F11","0.00"
"2019","DFL","Irrig","12","1","A12","5/9/2019"
"2019","DFL","Irrig","12","2","B12","9"
"2019","DFL","Irrig","12","3","C12","0.00"
"2019","DFL","Irrig","12","4","D12","0.00"
"2019","DFL","Irrig","12","6","F12","0.00"
"2019","DFL","Irrig","13","1","A13","5/10/2019"
"2019","DFL","Irrig","13","2","B13","10"
"2019","DFL","Irrig","13","3","C13","0.00"
"2019","DFL","Irrig","13","4","D13","0.00"
"2019","DFL","Irrig","13","6","F13","0.00"
"2019","DFL","Irrig","14","1","A14","5/11/2019"
"2019","DFL","Irrig","14","2","B14","11"
"2019","DFL","Irrig","14","3","C14","0.00"
"2019","DFL","Irrig","14","4","D14","0.00"
"2019","DFL","Irrig","14","6","F14","0.00"
"2019","DFL","Irrig","15","1","A15","5/12/2019"
"2019","DFL","Irrig","15","2","B15","12"
"2019","DFL","Irrig","15","3","C15","0.00"
"2019","DFL","Irrig","15","4","D15","0.00"
"2019","DFL","Irrig","15","6","F15","0.00"
"2019","DFL","Managem oper","1","1","A1","SOIL, CROP, AND IRRIGATION MANAGEMENT OPERATIONS"
"2019","DFL","Managem oper","2","1","A2","Year and plot"
"2019","DFL","Managem oper","2","2","B2","-"
"2019","DFL","Managem oper","2","3","C2","2019 Castello d'Agogna"
"2019","DFL","Managem oper","3","1","A3","Puddling"
"2019","DFL","Managem oper","3","2","B3","Date"
"2019","DFL","Managem oper","4","2","B4","Depth"
"2019","DFL","Managem oper","5","1","A5","Ploughing"
"2019","DFL","Managem oper","5","2","B5","Date"
"2019","DFL","Managem oper","5","3","C5","3/20/2019"
"2019","DFL","Managem oper","6","2","B6","Depth (cm)"
"2019","DFL","Managem oper","6","3","C6","25"
"2019","DFL","Managem oper","7","1","A7","Levelling"
"2019","DFL","Managem oper","7","2","B7","Date"
"2019","DFL","Managem oper","7","3","C7","3/25/2019"
"2019","DFL","Managem oper","8","2","B8","Technique"
"2019","DFL","Managem oper","8","3","C8","Laser"
"2019","DFL","Managem oper","9","1","A9","Harrowing 1"
"2019","DFL","Managem oper","9","2","B9","Date"
"2019","DFL","Managem oper","9","3","C9","5/13/2019"
"2019","DFL","Managem oper","10","2","B10","Depth (cm)"
"2019","DFL","Managem oper","10","3","C10","10"
"2019","DFL","Managem oper","11","1","A11","Sowing"
"2019","DFL","Managem oper","11","2","B11","Date"
"2019","DFL","Managem oper","11","3","C11","4/30/2019"
"2019","DFL","Managem oper","12","2","B12","Variety"
